id,Tiêu đề,Giá,Khoảng giá min,Khoảng giá max,Địa chỉ,Mô tả chi tiết,Thương hiệu,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Trọng lượng,Href,Thời gian ghi nhận,Gia_Thuc_Te_Trieu,Gia_AI_Du_Doan_Trieu,Co_Bat_Thuong,Ly_Do_Chi_Tiet
5820,Bán xe novou 5 2013,9.000.000 đ,6.13 tr,7.2 tr,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Vỏ sau mới 100% 
Mới thay bộ chén cổ hảng + làm phuộc trước 730k
Thay nhớt máy + số 
Thay nước mát 100%
Bố thắng trước sau mới 100%
Thay bạc đạn trước
Còi nhại + kính bao tay thắng mới.
Giấy tờ đầy đủ ( không 9 chủ)
Nói chung xe mình ít đi sạch sẽ dễ nhìn.
Giá 9 củ ae thích thì alo mua về là đi khỏi làm j thêm
Ae nhìn xe là biết xe cứng cáp rồi 
Hợp alo mình",Yamaha,Nouvo,2013,89000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123233449.htm,2025-11-28 12:11:09,9.0,5.7944922,1,Giá CAO bất thường. AI dự đoán: 5.79 tr. (Cao hơn 55%)
5821,Xe mô tô 250 mảu trắng sữa mới 90%,80.000.000 đ,,,,Xe dùng trưng bày.độ mới 90%máy móc êm xe nguyên bản,Hãng khác,Dòng khác,1986,5474,Đã sử dụng,Tay côn/Moto,Không biết rõ,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123374413.htm,2025-11-28 12:11:09,80.0,9.421377,1,Giá CAO bất thường. AI dự đoán: 9.42 tr. (Cao hơn 749%)
5827,xipo 98 -28 đầu,230.000.000 đ,119.51 tr,140.29 tr,,"xipo 98 -28 đầu HQCN
rút nhập toàn quốc 
dọn full new 
đổ xăng là chạy 
bs 60",Suzuki,Sport / Xipo,1998,0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123368242.htm,2025-11-28 12:11:09,230.0,131.27422,1,Giá CAO bất thường. AI dự đoán: 131.27 tr. (Cao hơn 75%)
5828,Cần bán Nouvo 6 SX 2015,10.500.000 đ,7.62 tr,8.94 tr,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Cần Bán nouvo 6 SX đk năm 2015 
Tình trạng máy móc êm ru
Đầu nồi nguyên zin.
Dàn áo cứng cáp k bể,chỉ trầy trầy xước theo năm tháng thui.
Xe đi đường trường 50km 1 lít rất tiết kiệm xăng ạ.
Xe biển cà mau.
K 9 chủ.mua bán giao cavet + cccd chủ xe.",Yamaha,Nouvo,2015,9000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123262043.htm,2025-11-28 12:11:09,10.5,6.0145864,1,Giá CAO bất thường. AI dự đoán: 6.01 tr. (Cao hơn 75%)
5835,Wave tq,3.200.000 đ,18.09 tr,21.23 tr,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Nhà em có con xe.wave tq giấy tờ đầy đủ 
Máy móc hoạt động bình thường 
Điện đề đèn nhan hoạt động tốt
Do nhà em dư xe muốn thanh lý lại ạ",Honda,Wave,2000,86532,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123362046.htm,2025-11-28 12:11:09,3.2,7.8412313,1,Giá RẺ bất thường. AI dự đoán: 7.84 tr. (Thấp hơn 59%)
5842,Sh 150 nhập ý đời cuối 1115 odo 5555km,650.000.000 đ,46.96 tr,55.13 tr,"Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Cần tiền trã nợ gấp, e xin chia sẽ lại đam mê cho ae nào tâm huyết 😭
Sh 59C2 - 77777 biển số dễ thương
Số máy: 1115 - odo 5k siêu cọp
Giá: 6xx 💸
Ace có khách giới thiệu giúp e nha, e cám ơn nhiều❤️",Honda,SH,2013,5555,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123356235.htm,2025-11-28 12:11:09,650.0,68.25629,1,Giá CAO bất thường. AI dự đoán: 68.26 tr. (Cao hơn 852%)
5874,"Dọn nhà attila 2013,gtdd bstp,ace về túy tát lại",1.200.000 đ,4.31 tr,5.05 tr,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Dọn nhà bán xe Attila 2013,gtdd, bstp,bán cho ace về túy tát lại giá rẻ bèo luôn",SYM,Attila,2013,6000,Đã sử dụng,Tay ga,100 - 175 cc,Đài Loan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123315896.htm,2025-11-28 12:11:09,1.2,3.989736,1,Giá RẺ bất thường. AI dự đoán: 3.99 tr. (Thấp hơn 70%)
5877,spacy,7.000.000 đ,9.49 tr,11.14 tr,"Phường Tân Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Cần bán xe spacy nhật. Ae có nhu cầu alo nha,Honda,Spacy,2006,1000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123252579.htm,2025-11-28 12:11:09,7.0,15.653532,1,Giá RẺ bất thường. AI dự đoán: 15.65 tr. (Thấp hơn 55%)
5878,dư dùng cần bán fu fi 2010,28.000.000 đ,25.54 tr,29.98 tr,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Máy trạm êm ru
Ae có nhu cầu lh ***",Honda,Future,2010,90000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123311737.htm,2025-11-28 12:11:09,28.0,16.64261,1,Giá CAO bất thường. AI dự đoán: 16.64 tr. (Cao hơn 68%)
5886,Mua ban tai nhà bao tranh châp,1.500.000 đ,6.93 tr,8.14 tr,"Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Xe đa qua sư dụng bao tranh chap xin liên hê ***,Yamaha,Sirius,2015,48000,Đã sử dụng,Xe số,50 - 100 cc,Trung Quốc,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123297266.htm,2025-11-28 12:11:09,1.5,3.4321542,1,Giá RẺ bất thường. AI dự đoán: 3.43 tr. (Thấp hơn 56%)
5888,Cần bán Z1000 2016 abs full đồ chơi,188.000.000 đ,172.31 tr,202.28 tr,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Em xin phép ad ạ
Lên sóng Kawasaki Z1000 abs 2016 HQCN 🥰

Xe date 2016 , biển SG , odo 3v máy móc nguyên zin 
Tình trạng không lỗi , không đâm đụng tai nạn bao ae check thoải mái

Đồ chơi real cực nhiều
-Full set cổ titan pô R9 real
-Trợ lực Ohlins real + pát
-Cặp heo trước Brembo 
-Cặp tay ASV real
-Cặp trợ sáng Tun
-Dây dầu Hell
-Dè trước carbon
-Dè sau carbon
-Ốp bx carbon
-Ốp sườn carbon
-Ống nước Samco
-Nắp bx cnc
-Bảo vệ két nước

Giá tốt cho ae thích xe đồ chơi 188 triệu ... xem xe quận 2",Kawasaki,Z1000,2016,30000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123296153.htm,2025-11-28 12:11:09,188.0,107.343376,1,Giá CAO bất thường. AI dự đoán: 107.34 tr. (Cao hơn 75%)
5891,Xe đẹp máy em,2.500.000 đ,4.14 tr,4.86 tr,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Ae ai có nhu câu xe đi lai.xe 2006 nhập khẩu máy êm .bao chanh chấp,Honda,SCR,2006,40000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123291109.htm,2025-11-28 12:11:09,2.5,6.3741875,1,Giá RẺ bất thường. AI dự đoán: 6.37 tr. (Thấp hơn 61%)
5902,BÁN XE SH 150 ABS 2018,68.200.000 đ,57.96 tr,68.03 tr,"Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Xe đã bảo dưỡng tổng, kim phun, họng xăng, lốp mới, lọc k&n,sơn full dàn chân, yên kimdan,…
Biển sài gòn uỷ quyền, mua bán điều được",Honda,SH,2018,50000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123277090.htm,2025-11-28 12:11:09,68.2,42.384792,1,Giá CAO bất thường. AI dự đoán: 42.38 tr. (Cao hơn 61%)
5906,Bán xe Dylan chính chủ Quận 2,17.500.000 đ,12.53 tr,14.71 tr,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Cần bán xe dylan 9 chủ 
- Mới dọn cục máy full 
- Quạt gió New ( ex150) 
- Măm lửa New ( sh y )
- Dàn điện làm mới 
- Bình ác Quy New 
- Sơn xe Full chiếc 
- Nồi trước nồi sau New 
- Ống đường nước New 
- Lộc gió mới thay 
- Biển số Q1 ( 59-T1 .74128 )
- Ae chơi Dylan cũng biết . Dọn xe tâm huyết ntn . Máy êm như sh ý 
- Hết đam mê cần ra đi hoặc đổi AB ( đời 2015 tre lên cho vk đi chợ ) 
- Giá ra đi 25tr 
- Quận 2 ( xem xe trực tiếp ) là thích liền .zalo ***",Honda,Dylan,2007,35000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123271421.htm,2025-11-28 12:11:09,17.5,10.630613,1,Giá CAO bất thường. AI dự đoán: 10.63 tr. (Cao hơn 65%)
5908,"bán mio nhỏ, bs tp.",5.200.000 đ,19.71 tr,23.13 tr,"Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Mio nhỏ máy co kêu sên, cam, và nồi sau, có sau nói vậy, ae thích thì gọi cho mình.",Yamaha,Mio,2024,90000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123270111.htm,2025-11-28 12:11:09,5.2,11.889914,1,Giá RẺ bất thường. AI dự đoán: 11.89 tr. (Thấp hơn 56%)
5912,CẦN BÁN XE NOUVO,1.500.000 đ,3.01 tr,3.54 tr,"Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","BÁN XE NOUVO CŨ – GIÁ TỐT, GIẤY TỜ ĐẦY ĐỦ

Cần bán xe Nouvo cũ, giấy tờ đầy đủ.
 • Tình trạng: Máy móc nguyên zin, xe đi êm, không đâm đụng. Tuy nhiên, xe hiện không đề được (có thể do bình hoặc củ đề, ai mua về kiểm tra lại giúp).
 • Biển số: 64-K9 6779
 • Odo: khoảng 10.000km
 • Màu xe: vàng đen
 • Giá bán: 1tr500

Anh em nào quan tâm inbox hoặc liên hệ trực tiếp qua số để xem xe.

Cảm ơn đã đọc tin!",Yamaha,Nouvo,2006,10000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123265110.htm,2025-11-28 12:11:09,1.5,4.036695,1,Giá RẺ bất thường. AI dự đoán: 4.04 tr. (Thấp hơn 63%)
5920,su xìpo rgv 120 đời 2000 đỏ,250.000.000 đ,39.46 tr,46.33 tr,"Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Rgv 120 đời 2000, hải quan chính ngạch, xe đẹp ít đi, chính chủ sang tên. Miễn tiếp lái",Suzuki,Sport / Xipo,2000,36000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123251361.htm,2025-11-28 12:11:09,250.0,38.488686,1,Giá CAO bất thường. AI dự đoán: 38.49 tr. (Cao hơn 550%)
5929,xe actila v bản giới hạn màu tím rất đẹp,15.000.000 đ,3.96 tr,4.64 tr,"Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Màu tím xe còn rất mới, bảo dưỡng hãng full lịch sử. Máy nổ thì thầm như chó thở",SYM,Elizabeth,2016,40000,Đã sử dụng,Tay ga,100 - 175 cc,Đài Loan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123245665.htm,2025-11-28 12:11:09,15.0,6.6402464,1,Giá CAO bất thường. AI dự đoán: 6.64 tr. (Cao hơn 126%)
5931,Xe citi máy nổ êm giấy tờ đầy đủ biển tp hcm,3.200.000 đ,6.74 tr,7.91 tr,"Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Do Ko có nhu cầu sử dụng nữa nên cần sang lại chiếc xe máy citi xe còn nổ rất êm 
Có cà vet đầy đủ biên số tp hcm ae ai cần alo",Honda,Citi,2001,20000,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123244378.htm,2025-11-28 12:11:09,3.2,8.116716,1,Giá RẺ bất thường. AI dự đoán: 8.12 tr. (Thấp hơn 61%)
5951,Bán xe CB 650R Lên đồ 80tr chạy siêu lướt 1230km,250 đ,140.94 tr,165.46 tr,"Phường Thủ Thiêm (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Xe mới cứng. Bao check test thoải mái. Mới đi được vài vòng SG là để trưng: đồ zin còn 100%,Honda,CB,2023,1230,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123223699.htm,2025-11-28 12:11:09,0.00025,4.764222,1,Giá RẺ bất thường. AI dự đoán: 4.76 tr. (Thấp hơn 100%)
5956,wave A SYM 110 giấy tờ đầy đủ. máy êm.,3.000.000 đ,5.94 tr,6.97 tr,"Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Giấy tờ đày đủ 
Full chức năng, đèn, còi, xi nhan, đề
Máy bao êm. 
Mua là đi không cân sửa",Honda,Wave,2010,0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123216024.htm,2025-11-28 12:11:09,3.0,6.9042435,1,Giá RẺ bất thường. AI dự đoán: 6.90 tr. (Thấp hơn 57%)
5959,wave anpha @ 2004,21.000.000 đ,11.74 tr,13.78 tr,"Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Wave anpha @2004 chính chủ 
Máy 12/54 full redleo dyno 21hp
Đầu redleo 
Lòng redleo 
Dên ipon 
Trái redleo 
Máy khỏi phải bàn êm như xe zin vặn là có 
Dọn từ trong ra ngoài xe như hình có bửng đầy đủ full salaya , phuộc redleo v.v ae nhanh lẹ qua xem xe có bớt ❤️",Honda,Wave,2004,56789,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123211575.htm,2025-11-28 12:11:09,21.0,13.123745,1,Giá CAO bất thường. AI dự đoán: 13.12 tr. (Cao hơn 60%)
5960,novo 2 máy êm,1.950.000 đ,8.35 tr,9.8 tr,"Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","cần bán xe novo2 máy êm ' xe đang hoạt động tốt 
mua bán tại nhà",Yamaha,Nouvo,2016,50,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123210986.htm,2025-11-28 12:11:09,1.95,6.640811,1,Giá RẺ bất thường. AI dự đoán: 6.64 tr. (Thấp hơn 71%)
5962,XE SH Ý 150,205.000.000 đ,109.65 tr,128.72 tr,"Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Hi xin chào cả nhà!

 Hiện tôi cần bán chiếc xe trê, xe chính chủ, xe được bảo dưỡng định kỳ, đầu số 110, xe rất ít đi, chỉ mới đi được 35,000km. Xe được trang bị hệ thống ABS, xe chính chủ nên các bạn yên tâm nhé.",Honda,SH,2012,35000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123205229.htm,2025-11-28 12:11:09,205.0,88.84646,1,Giá CAO bất thường. AI dự đoán: 88.85 tr. (Cao hơn 131%)
5963,Bán Yamaha XSR 155 - BSSG - Tặng 2 Cặp Đèn Pha Cos,60.000.000 đ,56.43 tr,66.25 tr,"Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Không có nhu cầu dùng nữa nên bán cho ai cần.
ODO 34000 km.
Tặng 1 cặp đèn cos, 1 cặp đèn pha đã lắp sẵn trên xe.
Máy móc zin 100%, chưa bung đầu.
Màu sơn đã custom.
Xe mua năm 2020, bản nhập Indo.
Chính chủ tên mình, sang tên 1 nốt nhạc.",Yamaha,XSR,2020,34000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123205164.htm,2025-11-28 12:11:09,60.0,28.19562,1,Giá CAO bất thường. AI dự đoán: 28.20 tr. (Cao hơn 113%)
5974,ab 2011,15.800.000 đ,9.85 tr,11.56 tr,"Phường Tăng Nhơn Phú A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",mình dư dùng cán bán xe như hình.xe mình đưng tên chinh chủ trên ca vet .may móc zin bao êm.chạy rất nhẹ .mới thây cặp vỏ.cặp phuộc sau.con đâu còn zin hết.dàn chân sạch sẽ .noi chung con hoan hảo .ai cần liên hệ.,Honda,Air Blade,2011,54000,Đã sử dụng,Tay ga,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123187841.htm,2025-11-28 12:11:09,15.8,9.872062,1,Giá CAO bất thường. AI dự đoán: 9.87 tr. (Cao hơn 60%)
5986,"Future neo fi, chính chủ, nguyên zin, biển số đẹp.",52.000.000 đ,26.52 tr,31.14 tr,"Phường Tăng Nhơn Phú A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","- Xe còn nguyên zin, chưa bung dàn đầu.
- Xe chính chủ, tại tphcm, bao sang tên, công chứng, có thể ủy quyền để giữ lại biển số.
- Xe nữ chạy, máy móc êm ru.
- Giá còn thương lượng khi xem xe.",Honda,Future,2009,84000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123177753.htm,2025-11-28 12:11:09,52.0,16.402563,1,Giá CAO bất thường. AI dự đoán: 16.40 tr. (Cao hơn 217%)
5997,yamaha R3 bản movista,80.000 đ,40.64 tr,47.7 tr,"Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Máy móc zin, êm ruuu, bô akpovic,gtdd. Máy về chỉ chạy ko cần sửa gì nữa",Yamaha,Dòng khác,2018,24000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/123166145.htm,2025-11-28 12:11:09,0.08,10.802654,1,Giá RẺ bất thường. AI dự đoán: 10.80 tr. (Thấp hơn 99%)
6001,Cần bán xe Atila vàng,4.500.000 đ,3.11 tr,3.65 tr,"Phường Linh Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Cần bán xe ga Atila chính chủ, do không có nhu cầu sử dụng, Biển tỉnh Nghệ An, màu vàng. Tính trạng đi tốt. Phù hợp cho nam nữ
Liên hệ:Miss Nguyệt 
***",SYM,Attila,2010,100000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/122209462.htm,2025-11-28 12:11:09,4.5,2.846142,1,Giá CAO bất thường. AI dự đoán: 2.85 tr. (Cao hơn 58%)
6004,bán xe cup cánh én xe chính chủ,26.000.000 đ,6.31 tr,7.41 tr,"Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","xe zin nhật cánh én đời 1979 ace cần liên hệ e ạ
***",Honda,Cub,trước năm 1980,10000,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/122163471.htm,2025-11-28 12:11:09,26.0,8.756294,1,Giá CAO bất thường. AI dự đoán: 8.76 tr. (Cao hơn 197%)
6008,CHÍNH CHỦ CẦN BÁN XE ĐANG SỬ DỤNG,10.000.000 đ,7.55 tr,8.86 tr,"Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","Do nhu cầu đổi xe mới mình cần bán lại chiếc xe SURIUS RC FI Phun săng điện tử
Xem máy móc nguyên zin chưa qua sửa chữ bảo dưỡng thay nhớt định kỳ
Anh chị mua về chỉ việc đổ săng chạy, xem xe tại nhà bao thợ thầy tets
Giấy tờ chính chủ đứng tên",Yamaha,Sirius,2014,39999,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121468256.htm,2025-11-28 12:11:09,10.0,5.879335,1,Giá CAO bất thường. AI dự đoán: 5.88 tr. (Cao hơn 70%)
6010,Ware rsx đẹp máy êm bốc sử dụng ngay,10.500.000 đ,6.76 tr,7.94 tr,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Cần bán 1 ware rsx biển số thành phố xe đẹp máy êm sử dụng ngay,Honda,Wave,2011,50000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121373477.htm,2025-11-28 12:11:09,10.5,6.6478004,1,Giá CAO bất thường. AI dự đoán: 6.65 tr. (Cao hơn 58%)
6019,Cần bán 1 chiếc xe,2.700.000 đ,7.21 tr,8.46 tr,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Nhà e có dư một chiếc xe cần bán lại cho những ai cần giá 2tr7,Honda,Wave,2007,0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/120261983.htm,2025-11-28 12:11:09,2.7,6.511242,1,Giá RẺ bất thường. AI dự đoán: 6.51 tr. (Thấp hơn 59%)
6022,Dream Honda LD có giấy tờ + btc biển số 52 TP,4.200.000 đ,9.87 tr,11.59 tr,"Phường Linh Trung (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",kẹt tiền cần bán chiếc dream máy LIFAN đời đầu nên êm ru xe k kêu hú thích hợp cho anh em công nhân lao động cần phương tiện đi lại đã lắp chân chống loại xịn để anh em chở hàng không bị đổ xe vì chân chống theo xe rất nhỏ và yếu xe này e cũng đang chạy Grab xe bao tranh chấp giao cavet zin theo xe xe rất lợi xăng 50 55km chỉ có 1 lít xăng anh em muốn biết thêm vấn đề gì thì nhắn tin chợ tốt add zalo mình sẽ trả lời rõ cho anh em nào quan tâm nhé,Honda,Dream,2000,23456,Đã sử dụng,Xe số,50 - 100 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/119830361.htm,2025-11-28 12:11:09,4.2,11.768709,1,Giá RẺ bất thường. AI dự đoán: 11.77 tr. (Thấp hơn 64%)
